@relation R_data_frame

@attribute Jitter->F0_abs_dif numeric
@attribute Jitter->F0_dif_percent numeric
@attribute Jitter->F0_PQ5_classical_Schoentgen numeric
@attribute Jitter->F0_abs0th_perturb numeric
@attribute Jitter->F0_TKEO_mean numeric
@attribute Jitter->F0_TKEO_prc5 numeric
@attribute Jitter->F0_TKEO_prc25 numeric
@attribute Jitter->F0_TKEO_prc75 numeric
@attribute Jitter->F0_TKEO_prc95 numeric
@attribute Jitter->F0_FM numeric
@attribute Jitter->F0range_5_95_perc numeric
@attribute Jitter->pitch_percent numeric
@attribute Jitter->pitch_PQ5_classical_Schoentgen numeric
@attribute Jitter->pitch_CV numeric
@attribute Jitter->pitch_FM numeric
@attribute Shimmer->Ampl_TKEO_prc25 numeric
@attribute HNR->HNR_dB_Praat_std numeric
@attribute DFA numeric
@attribute PPE numeric
@attribute VFER->SNR_SEO numeric
@attribute IMF->SNR_SEO numeric
@attribute IMF->SNR_TKEO numeric
@attribute IMF->SNR_entropy numeric
@attribute IMF->NSR_SEO numeric
@attribute IMF->NSR_entropy numeric
@attribute 'Log energy' numeric
@attribute 'MFCC_0th coef' numeric
@attribute 'MFCC_1st coef' numeric
@attribute 'MFCC_2nd coef' numeric
@attribute 'MFCC_3rd coef' numeric
@attribute '12th delta' numeric
@attribute std_F0_series_F0_expTitze numeric
@attribute prc95_5_F0_series_F0_expTitze numeric
@attribute Ed_3_coef numeric
@attribute Ed_5_coef numeric
@attribute Ed_6_coef numeric
@attribute entropy_shannon_5_coef numeric
@attribute entropy_shannon_6_coef numeric
@attribute entropy_shannon_8_coef numeric
@attribute entropy_shannon_9_coef numeric
@attribute entropy_shannon_10_coef numeric
@attribute entropy_log_2_coef numeric
@attribute entropy_log_3_coef numeric
@attribute entropy_log_4_coef numeric
@attribute entropy_log_5_coef numeric
@attribute entropy_log_6_coef numeric
@attribute entropy_log_8_coef numeric
@attribute entropy_log_9_coef numeric
@attribute det_TKEO_mean_3_coef numeric
@attribute det_TKEO_mean_5_coef numeric
@attribute det_TKEO_mean_6_coef numeric
@attribute det_TKEO_mean_8_coef numeric
@attribute det_TKEO_mean_9_coef numeric
@attribute det_TKEO_mean_10_coef numeric
@attribute det_TKEO_std_5_coef numeric
@attribute det_TKEO_std_6_coef numeric
@attribute det_TKEO_std_8_coef numeric
@attribute det_TKEO_std_9_coef numeric
@attribute det_TKEO_std_10_coef numeric
@attribute Ed2_3_coef numeric
@attribute Ed2_5_coef numeric
@attribute Ed2_6_coef numeric
@attribute Ed2_8_coef numeric
@attribute entropy_shannon3_3_coef numeric
@attribute entropy_shannon3_5_coef numeric
@attribute det_TKEO_mean3_3_coef numeric
@attribute det_TKEO_mean3_5_coef numeric
@attribute det_TKEO_mean3_6_coef numeric
@attribute det_TKEO_std3_6_coef numeric
@attribute entropy_shannon4_5_coef numeric
@attribute entropy_shannon4_6_coef numeric
@attribute entropy_shannon4_7_coef numeric
@attribute entropy_shannon4_8_coef numeric
@attribute entropy_shannon4_9_coef numeric
@attribute entropy_shannon4_10_coef numeric
@attribute entropy_log4_1_coef numeric
@attribute entropy_log4_2_coef numeric
@attribute entropy_log4_3_coef numeric
@attribute entropy_log4_4_coef numeric
@attribute entropy_log4_5_coef numeric
@attribute entropy_log4_6_coef numeric
@attribute entropy_log4_7_coef numeric
@attribute entropy_log4_8_coef numeric
@attribute entropy_log4_9_coef numeric
@attribute entropy_log4_10_coef numeric
@attribute det_TKEO_mean4_1_coef numeric
@attribute det_TKEO_mean4_2_coef numeric
@attribute det_TKEO_mean4_3_coef numeric
@attribute det_TKEO_mean4_4_coef numeric
@attribute det_TKEO_mean4_5_coef numeric
@attribute det_TKEO_mean4_6_coef numeric
@attribute det_TKEO_mean4_7_coef numeric
@attribute det_TKEO_mean4_8_coef numeric
@attribute det_TKEO_mean4_9_coef numeric
@attribute det_TKEO_mean4_10_coef numeric
@attribute det_TKEO_std4_1_coef numeric
@attribute det_TKEO_std4_2_coef numeric
@attribute det_TKEO_std4_3_coef numeric
@attribute det_TKEO_std4_4_coef numeric
@attribute det_TKEO_std4_5_coef numeric
@attribute det_TKEO_std4_6_coef numeric
@attribute det_TKEO_std4_7_coef numeric
@attribute det_TKEO_std4_8_coef numeric
@attribute det_TKEO_std4_9_coef numeric
@attribute det_TKEO_std4_10_coef numeric
@attribute class {1,2}

@data
0.025436,0.020824,0.000246,1.00744,15.155158,-0.7064,-0.258905,-0.001915,0.239147,0.026341,4.771967,0.02073,0.000244,0,0.026341,-0.15414,2.633834,0.696625,0,15855.06744,5.293633,1.019884,4.645375,0.197783,0.179768,4.878865,0.372399,8.561359,1.46408,0.330461,0.00193,1.336156,4.771967,0.000001,0.000013,0.000064,-15.551668,-209.765499,-3139.926169,-6008.361793,-10349.80893,-3485.989583,-1103.848703,-317.260539,-114.258498,-25.080452,22.36366,27.094246,0.006066,0.372738,2.232249,95.527657,140.257826,76.790353,1.236132,4.163232,120.503183,246.010229,356.439588,0,0.000001,0.000003,0.000023,0.000734,0.010934,0,0.000025,0.000149,0.000278,-375935.2607,-496441.4776,-709313.4673,-1131004.632,-1999119.478,-3817742.929,3859.373397,2312.642103,1372.57447,821.789125,508.620295,335.747188,239.770856,191.089167,168.827997,161.163926,0.091603,0.361121,1.403003,5.30976,19.173912,64.2006,196.872698,537.057359,1313.226626,2955.362682,2.055053,5.766716,16.060171,44.107087,118.20068,304.500109,748.677154,1736.246455,3817.404657,8070.412188,1
0.020909,0.017517,0.0002,0.582813,15.647921,-0.603839,-0.232016,-0.004049,0.233999,0.042432,2.379576,0.017275,0.000198,0,0.042432,-0.043549,2.188388,0.551581,0.001055,9416.344195,0.032305,0.00305,0.27593,0.09144,0.109662,6.618286,1.867103,7.80484,2.240971,1.065485,-0.002782,0.775422,2.379576,0.000005,0.000067,0.000212,-209.055985,-897.395431,-4689.980171,-16387.90389,-37438.47051,-3706.598586,-1224.811154,-319.529173,-103.035992,-3.562479,14.917167,21.171373,0.040264,1.930824,9.491571,74.769605,208.488756,514.217728,9.765386,36.395518,90.680357,784.212239,1336.819923,0,0.000003,0.000009,0.000026,0.00289,0.031724,0.000003,0.000126,0.000626,0.00239,-371952.0794,-491367.0748,-702079.7955,-1119497.545,-1978638.901,-3778081.412,3849.721336,2307.758407,1370.075047,820.481436,507.90772,335.331072,239.497022,190.886882,168.660003,161.01147,0.092098,0.36287,1.409598,5.334637,19.258364,64.453903,197.567896,538.505495,1315.386849,2957.506339,2.064014,5.796517,16.141156,44.307164,118.679808,305.529409,754.057437,1749.122918,3841.016648,8109.374258,1
0.035736,0.021052,0.000244,0.93367,30.66287,-2.323098,-0.942827,-0.078363,0.758144,0.027038,3.586747,0.021047,0.000244,0,0.027038,-0.049108,1.836894,0.551131,0.001055,3715.891474,0.075621,0.004494,0.416457,0.08771,0.105792,5.279951,1.389455,7.407677,-0.010306,-0.918607,0.001878,1.128148,3.586747,0.00001,0.000023,0.00004,-100.304675,-196.238854,-1901.468578,-5891.48802,-21408.11164,-2769.131318,-852.274913,-203.541147,-23.927253,-18.905932,14.309112,7.555955,0.166808,2.003493,5.266192,54.01304,95.413254,260.399616,4.094297,8.774448,88.882332,165.512553,767.661371,0,0.000001,0.000002,0.000008,0.006973,0.01614,0.000006,0.00007,0.000183,0.000303,-437873.3871,-577204.9971,-823587.8203,-1311741.215,-2316328.599,-4419701.076,3992.810211,2380.358233,1407.431127,840.217032,518.833396,341.852104,243.757338,194.016159,171.225116,163.296158,0.104347,0.411238,1.601341,6.059016,21.875114,73.234446,224.578911,612.590405,1497.710194,3370.814838,2.34026,6.567537,18.305287,50.352825,134.858702,347.208232,854.128974,1980.339444,4353.610778,9203.015665,1
0.039467,0.025455,0.000288,0.819314,26.233326,-2.650014,-1.072582,0.07377,0.967254,0.047558,3.519497,0.025327,0.000288,0,0.047558,-0.160703,0.917868,0.620478,0,11868.23029,0.280317,0.022793,0.833447,0.126864,0.13064,5.037499,0.7482,6.945292,2.838221,0.338413,-0.000041,1.078316,3.519497,0.00001,0.00005,0.000039,-185.837569,-182.457159,-1505.198992,-10618.62961,-25755.92281,-2654.989749,-851.843992,-198.245236,-28.468389,-21.203177,19.422773,12.472104,0.145976,3.093308,3.469679,19.204814,126.720831,302.960875,8.179569,5.012861,36.974206,368.376693,910.706866,0,0.000002,0.000002,0.000006,0.006309,0.026698,0.000006,0.000128,0.000146,0.000211,-420494.4357,-554720.4622,-792191.6577,-1262769.679,-2231410.485,-4259857.421,3956.970865,2362.186273,1398.092157,835.294065,516.11845,340.241152,242.718973,193.264158,170.61658,162.759187,0.100459,0.396106,1.543864,5.837753,21.071871,70.55126,216.39468,590.307458,1443.417151,3249.094323,2.253023,6.324716,17.625236,48.503639,129.927666,334.506098,822.375997,1907.030279,4193.418113,8863.31409,1
0.545266,0.215351,0.002537,16.726819,73.152923,-121.354402,-22.801509,-0.506797,21.080839,0.419797,83.745496,0.253996,0.00297,0.00006,0.419797,-0.022195,6.471592,0.545118,0.104677,134.110409,0.324533,0.102855,0.862547,0.079418,0.098298,6.875578,8.364318,6.306569,-3.400778,-3.56315,-0.002209,27.911025,83.745496,0.001285,0.005705,0.012126,-78701.31846,-209150.3281,-2047925.208,-3615866.004,-30398504.81,-1941.633131,-96.593001,205.997853,148.530848,122.764983,64.673449,68.283866,10.349452,228.851868,867.394421,11228.64251,39969.53512,200920.7354,901.754731,2695.299123,23959.52697,87216.66828,380449.7007,0.000026,0.00017,0.000389,0.001956,0.310709,0.876145,0.000218,0.005896,0.026266,0.100514,-756576.4749,-909718.9924,-1176257.48,-1641089.138,-2631578.707,-4677431.742,6728.346608,3965.633664,2305.712685,1339.889964,794.874606,488.821193,327.068007,238.28755,199.059476,182.578551,0.061737,0.244942,0.958238,3.719693,13.925859,49.944011,162.767323,485.301868,1253.299809,2951.038169,1.766418,4.982477,13.914344,38.394547,106.478649,279.072641,725.208967,1723.983681,4049.117874,8615.614385,2
0.224738,0.122597,0.001437,2.787218,51.817177,-36.569114,-10.850589,0.029741,10.712557,0.089102,14.750757,0.121897,0.00143,0.000003,0.089102,-0.042782,3.506656,0.548967,0.012595,28.785324,0.185818,0.024979,0.526863,0.062597,0.091161,8.256883,12.311511,7.534791,-4.153125,-1.846203,0.000289,4.200455,14.750757,0.000063,0.000061,0.000106,-508.024202,-1417.524356,-24772.64655,-117579.0443,-205439.1865,-1992.980436,-209.411646,23.10001,-9.217078,35.530266,35.636745,36.710415,0.502165,4.502495,13.742201,118.224925,946.117198,1160.040084,14.743218,23.812193,570.169733,2478.386809,4195.166421,0.000003,0.000003,0.000005,0.000027,0.051843,0.039848,0.000015,0.000139,0.000431,0.000766,-455062.1086,-601437.326,-861564.9594,-1377800.875,-2441018.403,-4667479.38,4022.784254,2395.72016,1415.486244,844.617213,521.406452,343.512228,244.955811,194.98246,172.075566,164.088166,0.107856,0.42571,1.656299,6.263452,22.610251,75.713338,232.26497,633.597357,1549.554939,3489.176809,2.419699,6.795204,18.941736,52.039946,139.465979,359.217612,882.761061,2044.991935,4496.777621,9504.445938,2
0.629201,0.219017,0.00259,4.499249,129.140675,-127.176733,-16.2392,-1.165155,17.974927,0.071743,19.582375,0.219178,0.00259,0.00001,0.071743,-0.027821,3.6855,0.529844,0.024988,12696.08557,0.046424,0.007642,0.272655,0.071032,0.094166,7.656994,6.426322,6.639831,-0.370208,-0.576162,0.003557,5.782789,19.582375,0.000324,0.000833,0.000677,-31853.63574,-27705.19376,-77003.81996,-33932.81756,-245197.5758,-1461.506175,13.49725,233.670887,121.858644,70.29729,64.168135,24.766909,14.000506,134.211407,232.280559,1229.579516,763.570864,2429.814041,257.250503,397.857382,2312.333188,1691.084456,9550.231839,0.00001,0.000026,0.000021,0.000053,0.163817,0.362513,0.000176,0.001612,0.002786,0.004751,-547274.2644,-719250.2199,-1023135.935,-1625136.653,-2863177.093,-5452372.472,4189.193991,2479.992075,1458.690573,867.288531,533.81293,350.78523,249.559907,198.253723,174.680279,166.358292,0.12832,0.507514,1.963036,7.428157,26.843529,89.871016,275.40837,750.842827,1834.593109,4125.509677,2.873224,8.066774,22.549081,61.758603,165.601102,426.04212,1050.787956,2435.95054,5355.257891,11302.58936,2
0.15285,0.063486,0.000749,2.178093,66.510843,-22.447775,-7.478265,0.571994,8.452936,0.037882,8.334859,0.063676,0.00075,0.000001,0.037882,-0.044328,2.772917,0.535545,0,1889.260666,0.28462,0.072073,0.691722,0.116092,0.138972,7.686199,9.530038,5.47201,-1.089081,-0.714755,-0.002847,2.694241,8.334859,0.00001,0.000049,0.000166,-596.222137,-3637.826125,-30738.23254,-38972.11005,-84092.73424,-2075.087753,-375.928123,49.247267,9.336862,46.616483,37.634038,21.667333,0.260053,6.355042,26.240443,449.628767,488.043528,814.202468,10.404035,57.82312,592.228228,1168.549131,2662.169953,0,0.000002,0.000006,0.000029,0.009258,0.035096,0.000005,0.00011,0.000453,0.000995,-509174.4678,-669913.9492,-954342.9586,-1517989.456,-2677593.779,-5104212.864,4125.409396,2447.640712,1442.054377,858.5095,528.960686,347.89726,247.696791,196.903709,173.587225,165.395577,0.118953,0.469143,1.821807,6.894609,24.895863,83.344842,255.602726,697.31886,1705.13215,3837.93525,2.669123,7.489785,20.862609,57.269902,153.456286,395.249699,971.107524,2253.100969,4955.016058,10474.21036,2
0.554508,0.642913,0.007576,12.691326,52.988422,-45.30868,-5.175259,-0.359585,4.549093,0.471729,39.079991,0.563163,0.006659,0.00021,0.471729,-0.11468,1.710833,0.518619,0.313288,9.010196,0.111385,0.008683,0.37807,0.039567,0.066824,8.602321,16.19736,3.738729,-5.415448,-0.911438,0.003435,15.701934,39.079991,0.005431,0.014489,0.013085,-70715.99804,-85529.25059,-159266.7387,-253728.502,-606389.0438,-1171.101664,-127.038314,166.023256,150.149614,125.048057,58.434667,61.081071,23.837076,245.895323,308.336503,2207.80549,3875.396814,4026.788991,576.703216,859.064204,4761.138825,8408.54741,18595.67782,0.000143,0.000676,0.000584,0.001146,0.883241,3.206664,0.001694,0.033453,0.03677,0.084754,-314304.4696,-416010.051,-595692.6306,-952031.2271,-1686351.172,-3224775.436,3699.830964,2231.698375,1330.932885,799.805232,496.476954,328.515054,235.080823,187.675057,166.054276,158.705559,0.080899,0.318113,1.228114,4.615947,16.650282,55.476114,169.270664,461.248613,1125.19432,2523.348299,1.806103,5.078616,14.135923,38.641654,103.466808,264.654626,649.65709,1507.384591,3315.804236,6974.600636,2
0.116785,0.052292,0.000622,2.117838,55.239244,-8.749337,-3.512756,-0.334267,2.954551,0.037855,9.670106,0.051684,0.000615,0.000001,0.037855,-0.022481,2.868196,0.528247,0,528.834372,0.066318,0.008609,0.337096,0.051666,0.080434,8.440948,10.930051,6.478032,-2.011852,-1.585727,0.0003,2.855085,9.670106,0.000002,0.000154,0.000439,-2671.277664,-13114.21483,-6482.14767,-42792.41655,-30575.00675,-2489.704307,-660.984115,-49.353487,40.528628,56.946903,22.727262,16.525246,0.063019,10.914483,84.27038,214.484207,376.901153,242.690812,27.590565,156.249203,349.515331,1076.256567,1604.386398,0,0.000005,0.000015,0.000015,0.002208,0.095574,0.000001,0.000214,0.001654,0.00303,-492998.8513,-648573.9306,-923450.9253,-1467959.388,-2588033.03,-4931593.639,4097.586266,2433.499914,1434.754657,854.630407,526.791312,346.582457,246.816597,196.240777,173.032623,164.893865,0.116513,0.459048,1.78298,6.748333,24.361504,81.538101,250.006828,681.721218,1666.136976,3748.147805,2.612198,7.333558,20.41582,56.054526,150.130225,386.596706,952.098834,2208.847686,4856.058854,10253.34783,2
0.126656,0.05375,0.000637,2.412447,65.475236,-15.80771,-4.176726,-0.161155,4.688787,0.035655,11.58178,0.053594,0.000636,0.000001,0.035655,-0.039559,4.087691,0.555828,0.001055,719.123896,0.402275,0.093419,0.868182,0.083184,0.11047,7.531872,9.414147,6.495623,-1.500064,-1.593174,0.000444,3.136411,11.58178,0.000005,0.000132,0.000154,-2603.887306,-3433.646142,-10926.66131,-11283.589,-54999.33167,-2261.828847,-587.614122,-63.265975,59.130093,57.732679,26.42694,36.930679,0.132633,12.236276,38.833242,205.535309,374.586572,1203.119752,27.441677,68.973813,440.355113,372.366168,3229.057875,0,0.000005,0.000005,0.000015,0.004313,0.091096,0.000002,0.000219,0.000696,0.001232,-505547.9642,-666056.6011,-950158.9012,-1513472.374,-2672745.364,-5098395.188,4117.546153,2443.714353,1440.096591,857.535951,528.479641,347.662258,247.578987,196.844654,173.557687,165.379023,0.119889,0.472411,1.83413,6.942005,25.066766,83.918767,257.317071,701.563899,1714.408952,3856.076921,2.688398,7.541743,21.007714,57.660978,154.541695,397.92666,979.512042,2273.221197,5000.496489,10556.95076,2
0.090836,0.042273,0.000494,3.282792,18.997218,-2.600535,-1.027526,0.019679,1.125708,0.184734,11.831322,0.047634,0.00055,0.000002,0.184734,-0.020799,4.342167,0.539469,0.006693,695.327637,0.215622,0.062411,0.657283,0.112037,0.135487,7.511177,7.77915,7.752168,-3.127305,0.026458,0.001945,6.763299,11.831322,0.000007,0.000045,0.001053,-235.499178,-27173.12773,-361646.556,-5677667.055,-1678087.412,-4892.467997,-1497.569984,-459.480655,-51.841406,59.11232,67.740808,72.819734,0.098654,2.413002,91.823228,2333.539898,42636.21715,18080.02801,5.198316,273.604221,5237.356825,101856.9138,30266.92713,0,0.000002,0.000045,0.000406,0.007114,0.035339,0.000003,0.000087,0.003515,0.011176,-753771.8284,-924754.3688,-1202796.847,-1754089.203,-2795291.525,-5086192.834,6957.00793,4105.862487,2392.871453,1391.269394,824.86162,510.119345,335.517585,248.143072,200.387209,184.069003,0.060652,0.240997,0.949676,3.685652,13.83411,49.317379,163.820639,480.799696,1290.96611,3017.592574,1.777408,4.997977,14.058076,38.996714,107.356655,285.229355,722.96285,1797.956272,4024.020067,8956.809979,2
0.046178,0.016245,0.000188,1.072077,82.358088,-3.650755,-1.39616,0.14747,1.497035,0.018303,4.26006,0.016296,0.000189,0,0.018303,-0.035805,1.327086,0.518799,0.001055,3780.150103,0.015863,0.000602,0.221617,0.036977,0.059554,7.139707,4.187081,7.454016,-0.790981,-2.75931,0.004874,1.3282,4.26006,0.000003,0.000015,0.000032,-403.430304,-610.741305,-2249.496036,-5336.831245,-8651.821243,-3053.409371,-865.714828,-255.253398,-35.271922,23.804967,29.972362,28.612843,0.151361,3.147651,11.16861,43.714278,103.082774,211.631283,11.391536,13.435342,65.80602,202.491976,330.690154,0,0,0.000001,0.000002,0.002246,0.013949,0.000002,0.000039,0.000139,0.000166,-544667.2111,-715581.8885,-1017753.908,-1616350.631,-2847294.407,-5422154.869,4185.500865,2478.101153,1457.698652,866.745708,533.493111,350.57821,249.419166,198.146786,174.589905,166.277524,0.126739,0.498946,1.935262,7.327418,26.462746,88.590582,271.674278,740.976423,1811.427578,4076.03897,2.841602,7.978934,22.187161,60.862372,163.108573,420.200444,1033.854026,2398.279021,5270.218056,11134.99256,2
0.379513,0.187678,0.002209,3.404415,95.43792,-55.86748,-14.060804,-0.137444,13.721688,0.116223,11.796079,0.179634,0.002114,0.000034,0.116223,-0.050395,3.949033,0.606883,0.077894,16.450917,0.952186,0.164658,1.437022,0.084646,0.106612,4.873213,5.097341,5.591192,-3.360504,-3.226816,0.003728,6.228394,11.796079,0.000489,0.002874,0.002039,-37961.33171,-28457.33641,-33445.53339,-68222.70697,-61415.58333,-1377.668654,-145.156405,44.931687,61.335982,49.204361,37.188535,34.833423,12.450314,183.132317,296.420025,520.10256,1406.984805,560.52713,1011.978213,1072.747429,1192.065552,1712.80892,1457.552137,0.000015,0.000086,0.00006,0.000059,0.17184,0.481886,0.000271,0.003928,0.006355,0.022423,-471444.2976,-619667.2118,-881136.2499,-1398693.883,-2463135.531,-4690359.934,4060.023444,2414.367862,1424.837291,849.320291,523.786148,344.729961,245.561518,195.284361,172.226043,164.162337,0.111769,0.440511,1.706377,6.45648,23.305853,78.012685,239.176969,652.345697,1594.630341,3586.962377,2.503231,7.038088,19.575967,53.673945,143.724651,370.045294,911.275838,2113.324769,4646.028035,9808.805368,2
0.148758,0.084805,0.000982,1.321324,35.99167,-14.569332,-6.012434,-0.434465,5.547197,0.063054,5.568004,0.085407,0.000985,0.000003,0.063054,-0.026983,2.068292,0.581319,0.00276,124.069707,0.225,0.048217,0.697103,0.072105,0.096026,5.069029,2.979718,7.595778,-2.983895,-1.628757,0.001291,1.738203,5.568004,0.000046,0.000224,0.00041,-3335.495658,-7379.445418,-22618.25663,-70577.94036,-258751.8645,-2184.920092,-331.460283,43.782245,21.978047,9.200599,30.768384,24.169407,0.639307,12.785466,46.207703,199.947456,778.490813,1793.044535,64.11857,148.913707,598.15678,2043.72846,7059.010017,0.000002,0.000009,0.000016,0.00004,0.030639,0.130398,0.000023,0.000443,0.001593,0.005175,-443863.4886,-584615.2995,-833498.6449,-1326548.085,-2341137.734,-4465533.378,4005.585402,2386.805409,1410.714435,841.917542,519.743506,342.368516,244.076213,194.237331,171.398074,163.446019,0.104475,0.412358,1.603512,6.068272,21.913921,73.400107,225.201049,614.556606,1503.364134,3385.13732,2.350607,6.585153,18.355605,50.417628,135.161654,348.306253,853.665328,1981.334589,4357.928487,9219.158652,2
0.058435,0.022033,0.000253,2.410515,70.811405,-3.79079,-1.465198,0.048567,1.514459,0.035937,11.3895,0.022119,0.000253,0,0.035937,-0.033533,3.524581,0.509123,0.00211,531.049536,0.014123,0.000735,0.287587,0.051222,0.072165,8.299521,9.533619,4.973129,-4.736979,-1.943197,0.000504,3.346605,11.3895,0.000001,0.000011,0.000052,-104.627536,-938.586879,-78995.09554,-35235.55727,-38927.24397,-2593.799702,-861.549919,-232.041459,-39.76872,23.812642,48.960302,25.996491,0.047597,1.597005,14.38352,387.492485,466.413596,632.169277,2.40258,21.115008,1663.46424,1326.681325,1375.506295,0,0,0.000002,0.000038,0.001147,0.009788,0.000001,0.000023,0.000205,0.000301,-529109.8156,-695044.7019,-988219.7587,-1568850.249,-2762773.884,-5260349.98,4160.565211,2465.42379,1451.151061,863.263157,531.542805,349.393835,248.63043,197.556126,174.098195,165.835363,0.123056,0.485152,1.884437,7.132544,25.754805,86.224477,264.443847,721.332648,1763.464245,3967.943242,2.762918,7.751058,21.578315,59.247079,158.741714,408.917263,1005.930578,2333.903561,5128.478653,10836.37235,2
1.30321,0.369312,0.004357,5.494309,366.075636,-460.907841,-213.107397,3.49991,222.424772,0.062169,25.264911,0.370907,0.004376,0.000023,0.062169,-0.078307,4.933659,0.508094,0.154404,308.712841,0.105556,0.031609,0.434988,0.056168,0.08018,8.175028,11.021596,4.51738,-4.705711,-2.791566,0.004504,7.173343,25.264911,0.000983,0.000146,0.000119,-5873.827882,-8443.911039,-327524.5923,-40296.53973,-49806.46612,-568.133381,401.244929,154.550146,77.269424,45.594816,63.713467,38.5848,66.119155,45.429213,52.423809,5052.177555,520.985534,206.006806,73.166412,131.253033,7787.960385,1389.290547,1299.282962,0.000029,0.000004,0.000003,0.000124,0.568948,0.078924,0.000539,0.000367,0.000411,0.00104,-594338.1937,-780848.4078,-1111057.935,-1765303.256,-3110854.883,-5925043.902,4261.099957,2516.51413,1477.51966,877.27001,539.368478,354.129088,251.768977,199.89303,176.035014,167.572502,0.137491,0.541826,2.10075,7.950841,28.709244,96.118155,294.785298,803.727242,1964.564125,4420.148944,3.079346,8.661344,24.072728,66.037479,176.913016,455.860313,1123.406377,2599.651141,5717.433381,12086.20626,2
0.161798,0.057364,0.000677,2.592066,93.557936,-23.284761,-7.533801,-0.34763,7.457385,0.042783,11.568865,0.057055,0.000673,0.000001,0.042783,-0.033989,4.927603,0.510734,0.002995,554.576452,0.019818,0.001562,0.243321,0.039383,0.065152,9.620775,13.553027,5.847516,-4.929818,-2.563285,0.001771,3.430747,11.568865,0.000007,0.000161,0.000601,-3756.181643,-27397.069,-18949.23308,-2613.866755,-1599.848998,-1694.307794,-527.828279,-72.965802,56.597759,79.2662,15.856667,16.726389,0.317251,23.670539,174.460571,414.730198,43.873239,35.105313,49.857425,309.622227,615.841448,107.799627,92.824099,0,0.000005,0.000019,0.000019,0.004844,0.082338,0.000004,0.000291,0.002187,0.003887,-543227.8848,-713976.6286,-1015829.549,-1613895.822,-2843879.522,-5416842.35,4182.699168,2476.69805,1456.995087,866.391724,533.314567,350.486711,249.368427,198.116666,174.570294,166.263182,0.126734,0.499301,1.941236,7.344723,26.518497,88.784513,272.216266,742.338942,1814.494579,4082.136146,2.841881,7.977363,22.203504,60.993338,163.560972,421.010306,1036.092589,2404.072562,5284.082128,11165.09566,2
0.127316,0.053823,0.00062,3.467676,55.977288,-7.862174,-2.812817,-0.187613,2.661339,0.084326,13.70653,0.054279,0.000621,0.000002,0.084326,-0.052812,3.27016,0.546608,0.00194,51.203893,0.069442,0.005892,0.342636,0.046812,0.072985,8.699155,12.418765,7.591495,-3.259125,-2.124954,-0.001152,4.338991,13.70653,0.000023,0.000117,0.000319,-2988.986686,-9210.540441,-47513.33661,-344567.3012,-628167.4962,-2542.767974,-544.998951,-115.485066,21.871833,63.172463,42.511994,31.54458,0.758413,14.535961,58.351848,871.226986,2818.464655,3920.388168,47.586577,146.131951,1557.286998,8128.557961,16078.99619,0.000001,0.000004,0.000012,0.000073,0.017096,0.078358,0.000016,0.000284,0.001084,0.002899,-505489.1552,-665196.062,-948105.2086,-1508842.776,-2662671.122,-5077546.789,4118.867497,2444.324563,1440.351798,857.614427,528.469571,347.607775,247.519525,196.78246,173.494602,165.317842,0.116936,0.46146,1.792983,6.788238,24.518238,82.082793,251.67756,686.949896,1680.603876,3785.09994,2.628854,7.371315,20.537122,56.408926,151.156924,389.293797,953.739724,2212.902674,4868.894194,10296.61549,2
0.106892,0.074049,0.00088,2.905872,24.468679,-7.708081,-2.139976,0.057122,2.131437,0.081473,15.351032,0.073696,0.000876,0.000001,0.081473,-0.049338,3.337272,0.587255,0.00211,50.080088,1.178799,0.177722,1.707947,0.096013,0.116312,5.014204,4.421659,6.326025,-1.247808,-1.503544,-0.003885,4.177993,15.351032,0.000007,0.000157,0.000534,-781.102574,-4972.011872,-37266.53756,-64234.99357,-62327.10656,-2516.895291,-607.077585,-111.745311,-19.179158,45.669496,33.374707,30.172124,0.045731,7.324459,33.930278,656.983835,824.480061,690.92498,13.950892,57.38324,1112.158007,3068.528785,1859.545631,0,0.000006,0.000021,0.000133,0.005646,0.081304,0.000002,0.000354,0.00161,0.002616,-406030.2856,-535118.1635,-762834.3826,-1213802.06,-2141137.364,-4083433.99,3927.964132,2347.397297,1390.412217,831.168274,513.769788,338.781938,241.710275,192.482989,169.94442,162.14325,0.098043,0.386659,1.504849,5.692455,20.550837,68.80954,211.041596,575.696417,1406.828623,3164.90277,2.198277,6.170958,17.199227,47.283599,126.673618,326.385536,803.842697,1867.23214,4089.694642,8657.67623,2
