@relation R_data_frame

@attribute Jitter->F0_abs_dif numeric
@attribute Jitter->F0_dif_percent numeric
@attribute Jitter->F0_PQ5_classical_Schoentgen numeric
@attribute Jitter->F0_abs0th_perturb numeric
@attribute Jitter->F0_TKEO_mean numeric
@attribute Jitter->F0_TKEO_prc5 numeric
@attribute Jitter->F0_TKEO_prc25 numeric
@attribute Jitter->F0_TKEO_prc75 numeric
@attribute Jitter->F0_TKEO_prc95 numeric
@attribute Jitter->F0_FM numeric
@attribute Jitter->F0range_5_95_perc numeric
@attribute Jitter->pitch_percent numeric
@attribute Jitter->pitch_PQ5_classical_Schoentgen numeric
@attribute Jitter->pitch_CV numeric
@attribute Jitter->pitch_FM numeric
@attribute Shimmer->Ampl_TKEO_prc25 numeric
@attribute HNR->HNR_dB_Praat_std numeric
@attribute DFA numeric
@attribute PPE numeric
@attribute VFER->SNR_SEO numeric
@attribute IMF->SNR_SEO numeric
@attribute IMF->SNR_TKEO numeric
@attribute IMF->SNR_entropy numeric
@attribute IMF->NSR_SEO numeric
@attribute IMF->NSR_entropy numeric
@attribute 'Log energy' numeric
@attribute 'MFCC_0th coef' numeric
@attribute 'MFCC_1st coef' numeric
@attribute 'MFCC_2nd coef' numeric
@attribute 'MFCC_3rd coef' numeric
@attribute '12th delta' numeric
@attribute std_F0_series_F0_expTitze numeric
@attribute prc95_5_F0_series_F0_expTitze numeric
@attribute Ed_3_coef numeric
@attribute Ed_5_coef numeric
@attribute Ed_6_coef numeric
@attribute entropy_shannon_5_coef numeric
@attribute entropy_shannon_6_coef numeric
@attribute entropy_shannon_8_coef numeric
@attribute entropy_shannon_9_coef numeric
@attribute entropy_shannon_10_coef numeric
@attribute entropy_log_2_coef numeric
@attribute entropy_log_3_coef numeric
@attribute entropy_log_4_coef numeric
@attribute entropy_log_5_coef numeric
@attribute entropy_log_6_coef numeric
@attribute entropy_log_8_coef numeric
@attribute entropy_log_9_coef numeric
@attribute det_TKEO_mean_3_coef numeric
@attribute det_TKEO_mean_5_coef numeric
@attribute det_TKEO_mean_6_coef numeric
@attribute det_TKEO_mean_8_coef numeric
@attribute det_TKEO_mean_9_coef numeric
@attribute det_TKEO_mean_10_coef numeric
@attribute det_TKEO_std_5_coef numeric
@attribute det_TKEO_std_6_coef numeric
@attribute det_TKEO_std_8_coef numeric
@attribute det_TKEO_std_9_coef numeric
@attribute det_TKEO_std_10_coef numeric
@attribute Ed2_3_coef numeric
@attribute Ed2_5_coef numeric
@attribute Ed2_6_coef numeric
@attribute Ed2_8_coef numeric
@attribute entropy_shannon3_3_coef numeric
@attribute entropy_shannon3_5_coef numeric
@attribute det_TKEO_mean3_3_coef numeric
@attribute det_TKEO_mean3_5_coef numeric
@attribute det_TKEO_mean3_6_coef numeric
@attribute det_TKEO_std3_6_coef numeric
@attribute entropy_shannon4_5_coef numeric
@attribute entropy_shannon4_6_coef numeric
@attribute entropy_shannon4_7_coef numeric
@attribute entropy_shannon4_8_coef numeric
@attribute entropy_shannon4_9_coef numeric
@attribute entropy_shannon4_10_coef numeric
@attribute entropy_log4_1_coef numeric
@attribute entropy_log4_2_coef numeric
@attribute entropy_log4_3_coef numeric
@attribute entropy_log4_4_coef numeric
@attribute entropy_log4_5_coef numeric
@attribute entropy_log4_6_coef numeric
@attribute entropy_log4_7_coef numeric
@attribute entropy_log4_8_coef numeric
@attribute entropy_log4_9_coef numeric
@attribute entropy_log4_10_coef numeric
@attribute det_TKEO_mean4_1_coef numeric
@attribute det_TKEO_mean4_2_coef numeric
@attribute det_TKEO_mean4_3_coef numeric
@attribute det_TKEO_mean4_4_coef numeric
@attribute det_TKEO_mean4_5_coef numeric
@attribute det_TKEO_mean4_6_coef numeric
@attribute det_TKEO_mean4_7_coef numeric
@attribute det_TKEO_mean4_8_coef numeric
@attribute det_TKEO_mean4_9_coef numeric
@attribute det_TKEO_mean4_10_coef numeric
@attribute det_TKEO_std4_1_coef numeric
@attribute det_TKEO_std4_2_coef numeric
@attribute det_TKEO_std4_3_coef numeric
@attribute det_TKEO_std4_4_coef numeric
@attribute det_TKEO_std4_5_coef numeric
@attribute det_TKEO_std4_6_coef numeric
@attribute det_TKEO_std4_7_coef numeric
@attribute det_TKEO_std4_8_coef numeric
@attribute det_TKEO_std4_9_coef numeric
@attribute det_TKEO_std4_10_coef numeric
@attribute class {1,2}

@data
0.075121,0.042746,0.000507,1.776438,34.245446,-4.836478,-2.126235,-0.038466,2.040485,0.036485,7.879602,0.042773,0.000507,0,0.036485,-0.10664,2.602558,0.663342,0.001055,3266.011419,22.41643,2.798579,9.92725,0.215807,0.192487,7.093426,8.034665,6.877242,1.99451,0.133445,-0.001458,2.306784,7.879602,0.000003,0.000032,0.000214,-124.452315,-2511.037509,-6025.94792,-13785.76832,-19703.61662,-2754.006546,-642.983429,-165.334648,-34.934931,19.545653,18.281948,27.876175,0.033501,1.536891,24.114967,171.875837,240.268177,359.126471,2.611092,45.469339,319.122477,480.546758,960.497297,0,0.000001,0.000008,0.000023,0.002532,0.026229,0.000001,0.000049,0.00078,0.001458,-444596.3158,-585878.4129,-835464.1483,-1329910.816,-2347298.686,-4476756.334,4006.323978,2387.21087,1410.952421,842.071377,519.854542,342.456643,244.139823,194.288039,171.4415,163.483111,0.106704,0.420547,1.633712,6.182642,22.323099,74.723677,229.091486,624.678775,1526.70928,3434.224605,2.392231,6.713743,18.701601,51.346563,137.602442,354.293261,872.60961,2023.981089,4449.398057,9393.778399,1
0.05776,0.034712,0.000346,0.849928,29.39747,-3.132905,-1.296407,0.029802,1.360043,0.057969,3.595021,0.035462,0.000349,0.000006,0.057969,-0.121353,2.185552,0.615053,0.001055,15127.28215,0.30503,0.070759,0.918907,0.155111,0.152699,4.619043,-1.183159,7.732879,2.761985,-0.855613,-0.000186,1.149644,3.595021,0.000005,0.000069,0.00012,-644.902404,-955.702074,-2229.799125,-2340.917824,-2983.553341,-2881.307609,-820.910306,-155.556968,-45.64131,23.118792,21.763972,24.434548,0.046785,5.37665,10.230642,42.304993,56.585124,32.625112,16.78658,14.889823,70.555219,129.80993,172.145196,0,0.000003,0.000005,0.000008,0.003775,0.052711,0.000002,0.000204,0.000371,0.00054,-433083.4589,-570178.2239,-812081.1674,-1291019.309,-2276336.443,-4338858.026,3984.894691,2376.273773,1405.259762,839.000565,518.095734,341.355361,243.381404,193.701478,170.94144,163.027149,0.104044,0.409576,1.583272,5.997789,21.671258,72.558882,222.528414,606.917778,1483.529882,3337.775552,2.333665,6.55195,18.202513,49.808547,133.59765,344.28169,847.192776,1964.916503,4319.778229,9123.261176,1
0.029771,0.021141,0.000248,1.167346,21.858528,-1.952321,-0.813149,-0.039043,0.752835,0.02944,7.195427,0.021108,0.000248,0,0.02944,-0.051772,1.890067,0.592232,0.00194,22953.91998,1.007818,0.297501,1.5827,0.110562,0.123302,6.930998,5.80609,9.162102,0.251487,-0.787381,0.001191,1.846729,7.195427,0.000001,0.000022,0.000031,-17.003996,-112.915306,-1101.746602,-10249.09063,-14837.78858,-3007.944201,-772.987784,-204.569332,-60.640284,-26.729891,7.84354,20.484751,0.010281,1.072134,2.503113,21.524048,176.615885,154.897434,1.3181,3.910035,47.941026,470.034593,380.15546,0,0.000001,0.000001,0.000005,0.001184,0.015159,0.000001,0.000054,0.000126,0.000197,-403137.2537,-532891.5126,-762631.2504,-1218225.341,-2156393.994,-4121494.802,3918.211602,2342.592869,1388.081421,830.07382,513.293364,338.613761,241.703159,192.554624,170.059781,162.278269,0.098255,0.387134,1.503361,5.689585,20.541816,68.760115,210.841756,574.975343,1405.358848,3161.886292,2.202481,6.182849,17.21598,47.25637,126.600035,326.005601,802.724392,1861.788921,4092.244954,8647.494649,1
0.072635,0.050743,0.000597,6.984651,21.859427,-4.116001,-1.697434,-0.048794,1.698255,0.088326,18.931901,0.051275,0.000603,0.000001,0.088326,-0.048267,1.967544,0.72635,0,2058.149473,4.530179,0.744421,4.405203,0.217081,0.197305,5.736497,4.134332,6.636745,1.706806,0.63691,-0.001764,7.487286,18.931901,0.000005,0.000087,0.00016,-419.962844,-838.767436,-4803.079602,-69254.7474,-133065.5544,-2638.722078,-606.5188,-121.887108,18.53171,23.604327,26.765092,35.371161,0.049396,4.435709,15.860964,66.069063,1162.457512,2094.926438,6.416489,21.149263,141.847665,2569.510889,4184.106433,0,0.000004,0.000007,0.000027,0.005449,0.068368,0.000003,0.00022,0.000783,0.000995,-405947.849,-536498.4706,-768036.7118,-1227273.629,-2172989.005,-4154587.433,3924.232888,2345.641609,1389.643671,830.893096,513.741873,338.877451,241.886001,192.697019,170.181878,162.392656,0.097534,0.384374,1.490522,5.643445,20.38282,68.242781,209.330085,571.138771,1396.390488,3144.032996,2.189909,6.141876,17.095325,46.893015,125.687344,323.728298,795.715774,1845.609006,4056.256338,8583.121863,1
0.939863,0.458329,0.00544,129.464511,305.291846,-70.93675,-6.660466,-0.17485,6.19048,0.779525,403.777571,0.610818,0.007108,0.002934,0.779525,-0.011814,7.422846,0.505476,0.28596,1141.810644,0.034292,0.002175,0.440445,0.058102,0.077096,10.196115,10.256311,2.387097,-4.825278,-1.981695,-0.005608,153.071948,403.777571,0.033168,0.113815,0.1956,-2920393.144,-8603287.106,-32334656.25,-191979715.6,-226127007.8,-1392.324588,-91.378605,98.364112,133.650278,117.834459,80.688485,82.624271,466.85909,6540.902005,16603.31071,234174.6395,1120157.614,1844308.902,22251.87362,65363.70767,587891.238,1908389.263,4629443.577,0.000704,0.002042,0.003357,0.013138,1.466892,0.67159,0.010181,0.105214,0.277059,0.996306,-433617.2137,-563511.7629,-790760.523,-1237454.21,-2149881.327,-4060545.52,3972.082391,2369.365885,1401.304987,836.526147,516.353428,339.971742,242.221687,192.652082,169.933646,162.03919,0.107426,0.417247,1.600526,6.006837,21.610757,72.257857,221.113651,595.053713,1394.078175,3081.642959,2.417924,6.732192,18.4395,49.570741,131.828659,337.799563,845.828041,1976.475514,4208.788446,8558.174184,2
0.054323,0.017857,0.000203,4.612988,91.697524,-7.130365,-3.003888,0.099325,2.968045,0.043881,16.500977,0.017973,0.000204,0,0.043881,-0.051669,1.362397,0.52708,0,127.8226,0.539569,0.122569,1.087783,0.097536,0.118934,8.32253,11.08855,5.552186,-3.201054,-0.621753,0.002778,5.396896,16.500977,0.000003,0.000014,0.000035,-231.406891,-1024.86642,-8101.00463,-15003.8485,-168346.5883,-2516.817071,-653.295471,-129.538577,-3.322458,18.353289,0.149803,25.608458,0.136794,2.685768,10.756662,115.599637,156.72886,1431.135861,6.312194,25.963221,180.399821,522.987229,5064.00198,0,0,0.000001,0.000004,0.002425,0.01115,0.000002,0.00003,0.000122,0.0003,-559416.5371,-734460.7527,-1044052.044,-1657268.761,-2918181.746,-5554860.142,4209.447614,2490.233501,1463.924887,870.019217,535.28985,351.63643,250.101917,198.641567,174.99101,166.630305,0.128493,0.506751,1.969964,7.454666,26.914846,90.113006,276.389385,753.912952,1843.386019,4148.227052,2.884579,8.090421,22.543189,61.931458,165.908079,427.390937,1051.039031,2438.050611,5359.311281,11310.21217,2
0.499721,0.148112,0.001758,26.976001,173.82119,-157.03101,-28.168167,1.001516,33.52057,0.125939,75.95086,0.135165,0.001604,0.000003,0.125939,-0.024281,4.814852,0.519702,0.017541,98.759057,0.108329,0.012179,0.432398,0.081994,0.109684,6.891911,6.594814,6.541958,-4.505791,-2.702772,-0.003981,29.357953,75.95086,0.00012,0.00008,0.000272,-4135.072784,-18402.47773,-611173.995,-2643819.158,-2124049.21,-1518.526182,-3.060188,85.707834,53.782998,61.912857,79.098714,48.819275,2.902405,25.176154,115.004928,6131.499213,23501.10004,22916.53561,51.199741,372.071563,9290.231788,56647.49061,50274.67089,0.000003,0.000003,0.00001,0.000203,0.081581,0.062221,0.000023,0.000214,0.001076,0.003563,-585958.9438,-772337.1537,-1104360.02,-1763801.111,-3120686.392,-5959525.333,4244.303258,2508.143638,1473.36134,875.217966,538.370196,353.657611,251.591071,199.865766,176.079218,167.651506,0.134297,0.529108,2.051607,7.767906,28.059744,93.960711,288.134025,786.02331,1922.540069,4327.886095,3.013028,8.463039,23.544471,64.541663,173.027474,445.812797,1097.335942,2547.587568,5582.512664,11795.1374,2
0.11364,0.027779,0.00032,3.172378,167.600278,-13.605546,-4.950161,0.016376,5.192655,0.032186,12.116217,0.027846,0.00032,0,0.032186,-0.025417,2.823434,0.508201,0.001055,143.384058,0.771894,0.128246,0.988954,0.071521,0.100743,7.45878,10.159697,1.722409,-5.355002,-0.64568,0.001404,3.825053,12.116217,0.000004,0.000047,0.000083,-3150.24164,-2867.751268,-43884.46601,-53964.098,-31718.34665,-2505.737623,-586.341639,-112.113995,21.872786,51.320131,70.264252,49.633598,0.371682,15.823958,37.641481,789.562675,675.521933,344.171496,39.074365,86.7859,1011.098449,1953.520735,910.292831,0,0.000001,0.000002,0.000015,0.003294,0.033142,0.000002,0.000096,0.000226,0.000524,-628135.8074,-823831.6629,-1170077.153,-1856047.484,-3266269.436,-6214455.296,4311.229001,2541.89523,1490.526678,884.091193,543.097634,356.311818,253.156972,200.886727,176.831283,168.269142,0.142774,0.563005,2.187578,8.279941,29.901618,100.113816,307.017769,837.522393,2047.739343,4608.1466,3.206293,8.991581,25.04481,68.790561,184.367284,474.739616,1167.558625,2708.54491,5954.098502,12575.87712,2
0.189083,0.157574,0.001868,0.868314,18.850687,-11.784179,-4.781318,-0.187146,4.792389,0.20997,2.651259,0.160277,0.001899,0.000018,0.20997,-0.010497,4.240821,0.507261,0.032293,37.249515,0.01367,0.000364,0.218988,0.039029,0.065571,8.713591,11.897383,2.107136,-7.314971,-2.588273,-0.000815,2.453104,2.651259,0.000462,0.003265,0.002196,-27469.61042,-16037.38847,-43285.3393,-110436.4964,-262189.3378,-2079.518117,-182.306343,45.522569,72.391722,30.202131,43.355635,54.642009,2.705978,85.212186,76.016148,314.866083,1880.365148,5042.513208,272.579373,228.795131,1098.366185,4217.330766,8602.166708,0.000017,0.00013,0.000086,0.000222,0.181904,1.032539,0.000216,0.007098,0.006013,0.019667,-366208.408,-477922.8556,-672521.5437,-1055546.503,-1841936.605,-3487690.624,3851.185061,2307.857257,1369.480689,819.550797,506.818509,334.16839,238.319463,189.705563,167.482652,159.839971,0.088142,0.343636,1.308222,4.961901,17.992228,60.278419,184.937165,504.869959,1235.40697,2781.138368,1.992621,5.553053,15.273616,41.406723,111.294766,286.73665,703.033619,1631.071594,3589.081803,7582.200538,2
0.141027,0.028385,0.000324,4.973378,278.267325,-38.079222,-8.03308,0.093591,9.568192,0.043573,26.453453,0.028245,0.000323,0.000001,0.043573,-0.036856,3.47319,0.516161,0.004287,488.637359,0.333391,0.075487,0.667889,0.086785,0.111917,8.296416,9.29173,2.781952,-3.024586,-0.522143,-0.006893,7.214981,26.453453,0.000009,0.000052,0.000043,-6355.868026,-2546.208529,-16963.6345,-355563.5645,-549257.3388,-2122.518228,-499.104813,-80.983789,39.602806,42.366432,48.870743,69.152727,1.247448,32.518426,44.632284,179.477345,7787.077056,3579.51423,98.335125,112.527165,330.854674,13415.22318,7175.766697,0,0.000001,0.000001,0.000003,0.007103,0.035896,0.000005,0.000128,0.000182,0.000465,-677111.9675,-888872.4523,-1264304.44,-2008792.541,-3539506.133,-6739525.912,4375.346789,2574.520149,1507.404077,893.094069,548.162987,359.408498,255.234811,202.455146,178.144042,169.454489,0.154181,0.607348,2.352939,8.909457,32.178827,107.719016,330.324798,900.956581,2202.207501,4955.315579,3.457911,9.705655,26.997531,73.998459,198.333548,510.827345,1257.01411,2916.248441,6406.074011,13537.40252,2
0.784067,0.643613,0.007626,5.116662,76.627653,-71.914665,-21.268509,-1.872982,18.562919,0.443531,20.51378,0.611656,0.007278,0.000082,0.443531,-0.023227,1.832942,0.51762,0.166123,27789.71559,0.338487,0.093188,0.743134,0.132942,0.140057,8.209876,6.388234,4.081363,-0.223514,-2.241697,0.005842,8.585768,20.51378,0.00135,0.010777,0.005132,-111808.5343,-101833.7116,-318871.8716,-2377804.404,-5451559.969,-926.360003,74.096723,258.163983,173.641992,90.718561,61.753687,62.502092,19.038454,866.830842,384.809885,2025.024139,16244.82871,21408.96932,1676.35759,920.29058,6487.667078,34959.69178,83879.72202,0.000051,0.000658,0.000336,0.000853,0.570871,2.647754,0.000556,0.044556,0.0224,0.051819,-386136.6559,-519632.2022,-761521.4196,-1245130.87,-2244875.162,-4342965.98,3858.127758,2312.905218,1373.600983,823.204066,510.210427,337.420831,241.525228,192.877466,170.630912,162.975839,0.092912,0.373788,1.51397,5.561112,19.841775,66.42033,204.110042,557.340574,1365.250976,3081.809756,2.054279,5.851755,17.132717,46.979231,122.986252,317.222411,771.793383,1790.84713,3939.888569,8346.733124,2
0.325912,0.091488,0.001091,11.730874,155.969867,-27.869225,-8.708683,-0.67799,8.297475,0.191301,42.753357,0.08198,0.000977,0.000003,0.191301,-0.014341,4.99331,0.509581,0.00745,206.47658,0.074478,0.014299,0.514013,0.086043,0.108633,7.774881,10.110249,3.180447,-4.290384,-1.808766,-0.00165,21.618678,42.753357,0.000049,0.000517,0.004731,-41837.26981,-618024.345,-3003309.484,-3405846.597,-492699.6565,-2207.777926,-502.784665,-37.285199,63.307434,88.505381,45.895179,53.175301,2.765298,84.640339,1425.398707,14167.16416,29461.26264,7063.630702,293.988235,5644.430512,47825.86457,71013.19203,11842.50049,0.000001,0.00001,0.000106,0.0003,0.028288,0.145649,0.000017,0.000451,0.007873,0.029956,-597163.8379,-785308.359,-1118813.289,-1780089.053,-3140728.263,-5987442.662,4263.846552,2517.959621,1478.314218,877.740037,539.676433,354.355443,251.952653,200.05711,176.190582,167.725242,0.137983,0.543953,2.113531,8.003466,28.904443,96.705452,296.380118,807.922117,1975.075234,4445.014849,3.094734,8.685219,24.18571,66.414417,178.054824,458.554909,1128.249128,2612.770177,5749.419867,12166.74913,2
1.981593,0.829645,0.009845,218.686963,906.320483,-547.417983,-7.219859,0.006145,8.866203,0.837634,536.874722,0.768825,0.009089,0.004438,0.837634,-0.0798,2.690725,0.503921,0.387645,19.396438,0.019964,0.000931,0.239399,0.041495,0.068856,8.625689,13.879576,0.576037,-8.383127,-1.701139,-0.004513,231.221693,536.874722,0.008565,0.048175,0.065288,-12634644.92,-12816554.65,-269539963.9,-314547852.1,-712253968,-972.129538,49.188892,228.673794,245.070711,148.215953,81.847285,97.603625,1177.674197,22305.39434,59985.90671,1228069.556,2137939.938,5510518.225,68802.13316,145162.141,1984147.344,4114064.624,13318268.36,0.001197,0.006473,0.008174,0.092316,2.106803,-20.222384,0.025507,0.453305,1.145323,2.754036,-466715.2118,-647906.6076,-988973.8718,-1683782.344,-3132110.965,-6172637.751,3894.157477,2333.18977,1385.978395,831.625389,516.677548,342.911128,246.623868,197.829017,175.479676,167.748865,0.15024,0.586975,2.292861,8.751998,31.60639,106.254477,304.376871,752.988096,1749.798237,3917.377794,3.299248,9.010474,25.09789,70.038892,183.662608,490.478457,1214.575135,2706.207788,5866.304888,10897.62611,2
0.153345,0.126986,0.001495,1.053666,18.416628,-12.630251,-4.836291,0.077711,4.606476,0.15827,3.83944,0.131144,0.001536,0.000007,0.15827,-0.029977,3.130681,0.530021,0.010039,25.862,0.127636,0.010706,0.3713,0.059204,0.086012,6.388053,4.884315,4.014461,-3.226329,-2.409235,-0.001359,1.986667,3.83944,0.000079,0.000993,0.002938,-6812.281297,-31057.92023,-38664.01944,-379207.605,-999989.1679,-1969.87765,-277.859949,-13.459343,1.955752,23.231451,25.761131,37.099051,0.264054,30.193525,143.862842,433.451982,2623.87663,7019.359375,148.112708,582.794001,1159.637054,9683.476013,24570.00862,0.000004,0.000055,0.000167,0.000244,0.05434,0.312799,0.000019,0.002638,0.013009,0.052698,-372883.0256,-491589.8252,-701948.3056,-1118512.017,-1976241.448,-3773795.006,3854.424535,2310.039214,1371.140246,820.933354,508.055078,335.331039,239.476413,190.854735,168.626836,160.982911,0.086497,0.341344,1.326488,5.009411,18.073606,60.591336,186.21713,509.223205,1248.691035,2818.134384,1.944986,5.454452,15.16636,41.582168,111.728922,288.454962,700.567163,1626.231015,3583.61336,7593.465478,2
0.13214,0.04681,0.000541,6.568403,91.686473,-25.130507,-4.103821,0.084393,4.518681,0.053159,23.260715,0.046739,0.000541,0.000001,0.053159,-0.019411,2.969048,0.525915,0,639.904278,0.140882,0.027371,0.621496,0.066135,0.094299,7.778623,8.423053,7.990956,-2.864775,-1.859154,0.000424,7.546407,23.260715,0.000013,0.000023,0.00018,-309.062213,-4458.025322,-104418.7213,-30997.07675,-17445.12273,-2159.603134,-543.734273,-105.589172,12.595969,47.653478,53.91416,34.158285,0.591982,3.400993,67.877355,1510.476649,208.344242,300.502513,5.01552,89.682615,2498.061734,915.562503,583.23311,0,0.000001,0.000006,0.000067,0.010038,0.017983,0.000007,0.000043,0.00086,0.001154,-544552.8189,-716795.2444,-1022087.196,-1627510.826,-2873025.147,-5478848.695,4182.958056,2476.90426,1457.175171,866.55909,533.475007,350.644783,249.531543,198.282224,174.736182,166.428986,0.126987,0.500143,1.943085,7.354889,26.55804,88.926872,272.736072,743.922477,1818.161207,4090.856464,2.849036,7.995826,22.247336,61.090604,163.730849,421.902389,1038.702351,2409.660014,5293.466886,11183.48261,2
0.170848,0.14236,0.001664,0.652515,23.056272,-14.437419,-5.478817,-0.206652,5.33367,0.192576,2.171958,0.142178,0.001667,0.000007,0.192576,-0.017432,3.416629,0.506166,0.014589,96.494848,0.008788,0.000483,0.234791,0.036642,0.061331,7.55176,5.680575,3.232277,-5.335225,-2.377507,-0.003914,1.776991,2.171958,0.000262,0.001408,0.002734,-10480.04779,-16510.2925,-35662.90885,-229596.774,-711107.2481,-1976.56954,-173.701654,11.207843,32.548537,32.941577,41.692241,55.877736,1.495639,41.31944,120.524977,344.610999,2514.978249,4453.048785,147.219478,430.330546,829.668003,7186.685744,20787.50677,0.000011,0.000054,0.000094,0.000167,0.148401,0.494601,0.000113,0.002893,0.007243,0.025118,-370036.7153,-486266.5175,-689522.4786,-1090970.075,-1915973.58,-3642269.772,3851.665151,2308.463245,1370.160835,820.260853,507.53676,334.885156,238.995468,190.359966,168.121443,160.46589,0.093915,0.366699,1.410954,5.358908,19.372457,64.777449,198.357245,540.289921,1318.049496,2958.650089,2.116858,5.911555,16.391358,44.629638,119.622691,307.589253,764.049683,1773.229978,3890.7303,8189.96574,2
0.193207,0.054509,0.000646,2.115971,152.514243,-51.659175,-21.199413,-1.906473,22.016657,0.018397,8.648136,0.054607,0.000647,0,0.018397,-0.063809,2.082477,0.515978,0,443.709345,0.033056,0.002147,0.326355,0.043462,0.069671,6.657507,6.524607,5.255674,-2.495361,-3.595224,0.001107,2.615373,8.648136,0.000014,0.000023,0.000079,-578.798986,-2772.160298,-8390.664466,-10279.74971,-7010.427549,-1677.149992,-148.051139,8.740908,0.699761,35.192574,25.61607,26.095813,0.469308,5.368122,34.578689,134.902062,88.205644,151.376415,12.035589,74.244267,201.019083,313.597358,250.349887,0,0.000001,0.000002,0.000003,0.012653,0.015851,0.000004,0.000043,0.000275,0.000589,-595008.0476,-781354.4366,-1111150.471,-1764667.442,-3108474.217,-5918604.281,4262.67558,2517.289682,1477.895125,877.446257,539.445468,354.156027,251.771485,199.885942,176.022534,167.556627,0.136821,0.539321,2.096381,7.932796,28.640277,95.883008,294.040159,801.942623,1960.208943,4410.677652,3.068606,8.610831,23.990848,65.893604,176.555468,454.67838,1119.3578,2595.912647,5705.415226,12052.21044,2
0.37971,0.129974,0.001545,3.999456,130.971453,-84.499997,-30.9396,-0.563419,30.612237,0.040728,17.18733,0.130633,0.001552,0.000003,0.040728,-0.083692,3.398276,0.571297,0.008996,206.300411,0.940002,0.135111,1.318883,0.104417,0.123313,9.443986,17.449117,4.379473,-1.736102,-2.026987,-0.000855,4.979276,17.18733,0.00007,0.000278,0.0002,-9248.117719,-5836.790561,-85313.11595,-78560.79718,-290677.6858,-1505.130944,-10.230655,93.462928,108.598015,44.802717,47.364349,26.716065,1.420047,47.156424,72.119595,918.907693,1285.907289,4589.77833,82.536636,95.88572,1152.616349,2314.626098,12281.50877,0.000002,0.000009,0.000006,0.000036,0.055464,0.160758,0.000017,0.000549,0.000847,0.001127,-552111.0648,-726544.9383,-1035371.081,-1647814.109,-2907684.7,-5542698.018,4195.249212,2483.136045,1460.378322,868.247381,534.405096,351.195651,249.878249,198.528262,174.932234,166.598407,0.128996,0.509184,1.982163,7.494559,27.048027,90.576191,277.786534,757.423208,1850.676583,4162.523252,2.890281,8.117924,22.651768,62.245726,166.728994,429.668755,1057.766795,2457.242362,5399.179942,11391.74668,2
2.069748,0.778888,0.009144,14.53506,495.724029,-624.951034,-119.794679,-17.219542,87.971805,0.522212,54.39377,0.759143,0.00894,0.000826,0.522212,-0.032575,1.874432,0.53048,0.376087,13.607747,0.203973,0.012886,0.540894,0.048975,0.076418,7.641969,12.927848,4.884667,-4.669632,-0.845382,0.001328,25.500973,54.39377,0.003746,0.028212,0.039103,-1477616.535,-1653555.312,-1164021.718,-713732.6313,-1111527.148,-420.73872,394.362568,305.861411,223.147919,135.563536,96.93048,67.315459,156.049262,3661.043796,10064.94528,19085.26568,3193.61676,10024.42693,10203.17753,25141.5853,26424.71233,19643.93182,41394.23388,0.000123,0.000946,0.001265,0.001027,1.648371,3.231481,0.002284,0.055209,0.137019,0.363833,-529632.605,-696522.0201,-991292.0421,-1575171.064,-2775995.252,-5288074.693,4159.346368,2464.874285,1450.937489,863.218149,531.579054,349.469464,248.708765,197.632702,174.173491,165.909667,0.130276,0.513594,1.980921,7.452017,26.635207,88.747246,271.557876,739.784389,1805.530673,4057.648623,2.894019,8.147792,22.791668,62.261803,165.025565,421.498928,1043.915282,2411.579042,5296.857549,11183.09027,2
0.085424,0.048388,0.000565,2.378274,33.755514,-8.321119,-3.279989,0.148612,3.225979,0.040255,10.052537,0.048402,0.000565,0.000001,0.040255,-0.057857,1.836476,0.579064,0.001055,188.60143,3.25492,0.534495,2.824271,0.109992,0.125132,7.695652,11.025598,7.702866,-2.5317,-1.125159,-0.000144,2.976632,10.052537,0.000009,0.000052,0.000119,-244.423911,-1147.256838,-46117.10321,-10887.18848,-20979.68972,-2442.257122,-458.087615,-86.357573,0.357298,5.894123,39.069179,31.035488,0.113026,3.28726,10.52734,600.919436,138.052508,461.00265,5.431854,27.765263,1211.326954,301.310873,904.767367,0,0.000002,0.000004,0.000096,0.007511,0.032414,0.000004,0.000106,0.000338,0.000891,-444148.6207,-584092.0094,-830853.1299,-1319253.792,-2323626.822,-4425850.052,4007.968337,2387.94066,1411.225569,842.1167,519.785424,342.331669,243.991107,194.128577,171.276131,163.31631,0.105155,0.414907,1.613934,6.106747,22.046738,73.824998,226.43145,617.692533,1510.233226,3398.292957,2.361128,6.622596,18.461024,50.731221,135.87403,350.242322,861.245012,1998.718886,4390.664589,9279.127457,2
